restaurant_id,restaurant_name,address,lat,long,rating,price,category,review_count
LF1QAuvpfX7KGQlg2zMg6Q,John's of Bleecker Street,278 Bleecker St,40.73158,-74.00332,4.0,$$,Pizza,2014
DTKKEogIt2wQm4UULYVGug,Mad Dog & Beans Mexican Cantina,83 Pearl St,40.704168,-74.010261,3.5,$$,Mexican,936
suEoAFFWEj-RA3smDVqDbA,Morton's The Steakhouse,136 Washington St,40.7097005194611,-74.0139538049698,4.0,$$$,Steakhouses,245
ki9q3O-qk1YE-e2Uw1b5tA,Nha Trang One,87 Baxter St,40.71671,-73.9995299,3.5,$$,Vietnamese,744
XkL6fOBtaIqVCMXVCY9row,H K Wonton Garden,79 Mulberry St,40.7164688110352,-73.9992752075195,3.5,$,Cantonese,739
k8GFfCXO2FIIJIo0ICYSRA,Bao Bao Cafe,106 Greenwich St,40.70854,-74.01367,4.0,$,Noodles,189
3hRE9hN7Yp9AHJD8ahAVDQ,MarkJoseph Steakhouse,261 Water St,40.70837,-74.00152,4.0,$$$$,Steakhouses,407
vQXtCgUabVsw5L1TJtnslw,Sarabeth's Tribeca,339 Greenwich St,40.7183455,-74.0102912,3.5,$$,Breakfast & Brunch,700
yZJbealagfujEkgesAl2hA,Lupa,170 Thompson St,40.7276,-74.000045,4.0,$$$,Italian,1529
AIKjw2QLvVNdha3TciJYzg,Boqueria Soho,171 Spring St,40.724912,-74.0021299,4.0,$$,Spanish,1005
6-ShONYFIM9K8HAUOhZVlw,Da Mikele by Luzzo's,275 Church St,40.718477,-74.004802,4.0,$$,Italian,344
aZ0S4F4RG3b4sYkkZbzwkw,PROOF Coffee Roasters,65 Nassau St,40.709487,-74.008651,4.5,$,Coffee & Tea,107
O6LArju5DvLrGNrvErieVA,Bluestone Lane,30 Broad St,40.7063436944471,-74.0118295429916,4.0,$,Coffee & Tea,251
L5eqJRy8Yx_4El6rUxWmBw,El Vez Burrito Bar,259 Vesey St,40.7147356376792,-74.015635,4.0,$$,Mexican,133
twHJyFgUSd7wzioKQjE7Jw,Galli,45 Mercer St,40.72161,-74.00127,4.0,$$,Italian,930
s-Fg5eHqv4VCAn2ANkHiZA,Leo's Bagels,3 Hanover Sq,40.7048928861349,-74.0097218048184,3.5,$,Coffee & Tea,867
